startTime,time,open,high,low,close,volume
2021-02-03T18:00:00+00:00,1612375200000.0,1.36415,1.366,1.36225,1.36335,0.0
2021-02-03T19:00:00+00:00,1612378800000.0,1.36335,1.366,1.3622,1.36415,0.0
2021-02-03T20:00:00+00:00,1612382400000.0,1.36415,1.36575,1.36185,1.36315,0.0
2021-02-03T21:00:00+00:00,1612386000000.0,1.36315,1.36575,1.36245,1.364,0.0
2021-02-03T22:00:00+00:00,1612389600000.0,1.364,1.36575,1.36215,1.3629,13.627
2021-02-03T23:00:00+00:00,1612393200000.0,1.3629,1.3638,1.3627,1.3633,0.0
2021-02-04T00:00:00+00:00,1612396800000.0,1.3633,1.3636,1.3627,1.3627,0.0
2021-02-04T01:00:00+00:00,1612400400000.0,1.3627,1.3631,1.3627,1.3627,0.0
2021-02-04T02:00:00+00:00,1612404000000.0,1.3627,1.3633,1.3627,1.3627,0.0
2021-02-04T03:00:00+00:00,1612407600000.0,1.3627,1.3627,1.3614,1.3616,0.0
2021-02-04T04:00:00+00:00,1612411200000.0,1.3616,1.3627,1.3615,1.3623,0.0
2021-02-04T05:00:00+00:00,1612414800000.0,1.3623,1.3627,1.3604,1.3622,0.0
2021-02-04T06:00:00+00:00,1612418400000.0,1.3622,1.3627,1.3607,1.3612,0.0
2021-02-04T07:00:00+00:00,1612422000000.0,1.3612,1.3627,1.3596,1.3603,136.08
2021-02-04T08:00:00+00:00,1612425600000.0,1.3603,1.3608,1.359,1.359,0.0
2021-02-04T09:00:00+00:00,1612429200000.0,1.359,1.359,1.3557,1.357,134.2143
2021-02-04T10:00:00+00:00,1612432800000.0,1.357,1.3578,1.3557,1.3558,0.0
2021-02-04T11:00:00+00:00,1612436400000.0,1.3558,1.3572,1.3557,1.3557,0.0
2021-02-04T12:00:00+00:00,1612440000000.0,1.3557,1.365,1.3557,1.3647,0.0
2021-02-04T13:00:00+00:00,1612443600000.0,1.3647,1.3685,1.3597,1.3668,0.0
2021-02-04T14:00:00+00:00,1612447200000.0,1.3668,1.3684,1.3604,1.3684,9.5788
2021-02-04T15:00:00+00:00,1612450800000.0,1.3684,1.3684,1.3684,1.3684,0.0
2021-02-04T16:00:00+00:00,1612454400000.0,1.3684,1.3684,1.3666,1.367,0.0
2021-02-04T17:00:00+00:00,1612458000000.0,1.367,1.3684,1.3665,1.3676,0.0
2021-02-04T18:00:00+00:00,1612461600000.0,1.3676,1.3684,1.3665,1.3678,0.0
2021-02-04T19:00:00+00:00,1612465200000.0,1.3678,1.3684,1.3669,1.3684,0.0
2021-02-04T20:00:00+00:00,1612468800000.0,1.3684,1.3684,1.3682,1.3683,0.0
2021-02-04T21:00:00+00:00,1612472400000.0,1.3683,1.3684,1.3678,1.3681,0.0
2021-02-04T22:00:00+00:00,1612476000000.0,1.3681,1.3684,1.3672,1.3673,0.0
2021-02-04T23:00:00+00:00,1612479600000.0,1.3673,1.3684,1.3673,1.3682,0.0
2021-02-05T00:00:00+00:00,1612483200000.0,1.3682,1.3684,1.3682,1.3684,0.0
2021-02-05T01:00:00+00:00,1612486800000.0,1.3684,1.3684,1.3684,1.3684,0.0
2021-02-05T02:00:00+00:00,1612490400000.0,1.3684,1.3684,1.3678,1.3678,0.0
2021-02-05T03:00:00+00:00,1612494000000.0,1.3678,1.3684,1.3675,1.3682,0.0
2021-02-05T04:00:00+00:00,1612497600000.0,1.3682,1.3684,1.3679,1.3682,0.0
2021-02-05T05:00:00+00:00,1612501200000.0,1.3682,1.3684,1.368,1.3684,0.0
2021-02-05T06:00:00+00:00,1612504800000.0,1.3684,1.3684,1.3669,1.3674,1025.175
2021-02-05T07:00:00+00:00,1612508400000.0,1.3674,1.3674,1.3669,1.3669,0.0
2021-02-05T08:00:00+00:00,1612512000000.0,1.3669,1.369,1.3669,1.369,0.0
2021-02-05T09:00:00+00:00,1612515600000.0,1.369,1.37,1.3669,1.3683,0.0
2021-02-05T10:00:00+00:00,1612519200000.0,1.3683,1.3686,1.3669,1.3679,0.0
2021-02-05T11:00:00+00:00,1612522800000.0,1.3679,1.3681,1.3669,1.3681,0.0
2021-02-05T12:00:00+00:00,1612526400000.0,1.3681,1.3691,1.3669,1.3691,0.0
2021-02-05T13:00:00+00:00,1612530000000.0,1.3691,1.3709,1.3669,1.3691,0.0
2021-02-05T14:00:00+00:00,1612533600000.0,1.3691,1.3707,1.3669,1.3689,0.0
2021-02-05T15:00:00+00:00,1612537200000.0,1.3689,1.3727,1.3689,1.3706,0.0
2021-02-05T16:00:00+00:00,1612540800000.0,1.3706,1.3742,1.3669,1.3725,1.3742
2021-02-05T17:00:00+00:00,1612544400000.0,1.3725,1.3742,1.3725,1.3733,1.3733
2021-02-05T18:00:00+00:00,1612548000000.0,1.3733,1.3733,1.3729,1.3729,0.0
2021-02-05T19:00:00+00:00,1612551600000.0,1.3729,1.3733,1.3725,1.3733,0.0
2021-02-05T20:00:00+00:00,1612555200000.0,1.3733,1.3733,1.3733,1.3733,0.0
2021-02-05T21:00:00+00:00,1612558800000.0,1.3733,1.3733,1.3733,1.3733,0.0
2021-02-05T22:00:00+00:00,1612562400000.0,1.3733,1.3733,1.3731,1.3733,0.0
2021-02-05T23:00:00+00:00,1612566000000.0,1.3733,1.3733,1.3733,1.3733,0.0
2021-02-06T00:00:00+00:00,1612569600000.0,1.3733,1.3733,1.3733,1.3733,0.0
2021-02-06T01:00:00+00:00,1612573200000.0,1.3733,1.3733,1.3733,1.3733,0.0
2021-02-06T02:00:00+00:00,1612576800000.0,1.3733,1.3733,1.3732,1.3733,0.0
